Timestamp,Human readable date,a020a61c376d_borda,context_a020a61c376d_borda,a020a61c376d_externa,context_a020a61c376d_externa,a020a61c376d_fundo,context_a020a61c376d_fundo
1639989360642,2021-12-20 05:36:00,27.25,{},18.25,{},27.75,{}
1639989177061,2021-12-20 05:32:57,27.25,{},18.25,{},27.75,{}
1639988993523,2021-12-20 05:29:53,27.25,{},18.25,{},27.75,{}
1639988809617,2021-12-20 05:26:49,27.25,{},18.25,{},27.75,{}
1639988625608,2021-12-20 05:23:45,27.5,{},18.25,{},27.75,{}
1639988440930,2021-12-20 05:20:40,27.25,{},18.25,{},27.75,{}
1639988254946,2021-12-20 05:17:34,27.25,{},18.0,{},27.75,{}
1639988071301,2021-12-20 05:14:31,27.25,{},18.0,{},27.75,{}
1639987887497,2021-12-20 05:11:27,27.5,{},18.0,{},27.75,{}
1639987704034,2021-12-20 05:08:24,27.5,{},18.25,{},27.75,{}
1639987520412,2021-12-20 05:05:20,27.5,{},18.25,{},27.75,{}
1639987336805,2021-12-20 05:02:16,27.5,{},18.0,{},27.75,{}
1639987150603,2021-12-20 04:59:10,27.5,{},18.0,{},27.75,{}
1639986966897,2021-12-20 04:56:06,27.5,{},18.0,{},27.75,{}
1639986783360,2021-12-20 04:53:03,27.25,{},18.0,{},27.75,{}
1639986599392,2021-12-20 04:49:59,27.5,{},18.0,{},27.75,{}
1639986415826,2021-12-20 04:46:55,27.5,{},18.0,{},27.75,{}
1639986232189,2021-12-20 04:43:52,27.5,{},18.0,{},27.75,{}
1639986048615,2021-12-20 04:40:48,27.5,{},18.0,{},27.75,{}
1639985862585,2021-12-20 04:37:42,27.5,{},18.0,{},27.75,{}
1639985678985,2021-12-20 04:34:38,27.5,{},18.0,{},27.75,{}
1639985495387,2021-12-20 04:31:35,27.5,{},18.0,{},27.75,{}
1639985311831,2021-12-20 04:28:31,27.5,{},18.0,{},27.75,{}
1639985128475,2021-12-20 04:25:28,27.5,{},18.0,{},27.75,{}
1639984944743,2021-12-20 04:22:24,27.5,{},18.0,{},27.75,{}
1639984761047,2021-12-20 04:19:21,27.5,{},18.0,{},27.75,{}
1639984575183,2021-12-20 04:16:15,27.5,{},18.0,{},27.75,{}
1639984391590,2021-12-20 04:13:11,27.5,{},18.0,{},27.75,{}
1639984207942,2021-12-20 04:10:07,27.5,{},17.75,{},27.75,{}
1639984024317,2021-12-20 04:07:04,27.5,{},17.75,{},27.75,{}
1639983840589,2021-12-20 04:04:00,27.5,{},17.75,{},27.75,{}
1639983656955,2021-12-20 04:00:56,27.5,{},17.75,{},27.75,{}
1639983473070,2021-12-20 03:57:53,27.5,{},17.5,{},27.75,{}
1639983287064,2021-12-20 03:54:47,27.5,{},17.5,{},27.75,{}
1639983103420,2021-12-20 03:51:43,27.25,{},17.5,{},27.75,{}
1639982919770,2021-12-20 03:48:39,27.25,{},17.5,{},27.75,{}
1639982736315,2021-12-20 03:45:36,27.25,{},17.5,{},27.75,{}
1639982552785,2021-12-20 03:42:32,27.25,{},17.5,{},27.75,{}
1639982369169,2021-12-20 03:39:29,27.25,{},17.75,{},27.75,{}
1639982185528,2021-12-20 03:36:25,27.25,{},17.5,{},27.75,{}
1639981999512,2021-12-20 03:33:19,27.5,{},17.5,{},27.75,{}
1639981816033,2021-12-20 03:30:16,27.25,{},17.75,{},27.75,{}
1639981632388,2021-12-20 03:27:12,27.5,{},17.75,{},27.75,{}
1639981448674,2021-12-20 03:24:08,27.25,{},17.75,{},27.75,{}
1639981264966,2021-12-20 03:21:04,27.5,{},17.75,{},27.75,{}
1639981081381,2021-12-20 03:18:01,27.5,{},17.75,{},27.75,{}
1639980897861,2021-12-20 03:14:57,27.25,{},17.75,{},27.75,{}
1639980711937,2021-12-20 03:11:51,27.5,{},17.5,{},27.75,{}
1639980528282,2021-12-20 03:08:48,27.5,{},17.75,{},27.75,{}
1639980344614,2021-12-20 03:05:44,27.5,{},17.5,{},27.75,{}
1639980160820,2021-12-20 03:02:40,27.5,{},17.5,{},27.75,{}
1639979977173,2021-12-20 02:59:37,27.5,{},17.5,{},27.75,{}
1639979793273,2021-12-20 02:56:33,27.5,{},17.75,{},27.75,{}
1639979609411,2021-12-20 02:53:29,27.5,{},17.75,{},27.75,{}
1639979423568,2021-12-20 02:50:23,27.5,{},17.75,{},27.75,{}
1639979240123,2021-12-20 02:47:20,27.5,{},17.75,{},27.75,{}
1639979056627,2021-12-20 02:44:16,27.5,{},17.75,{},27.75,{}
1639978872986,2021-12-20 02:41:12,27.5,{},18.0,{},27.75,{}
1639978689260,2021-12-20 02:38:09,27.5,{},18.0,{},28.0,{}
1639978505418,2021-12-20 02:35:05,27.5,{},18.0,{},27.75,{}
1639978321567,2021-12-20 02:32:01,27.5,{},18.0,{},27.75,{}
1639978135508,2021-12-20 02:28:55,27.5,{},18.0,{},27.75,{}
1639977951741,2021-12-20 02:25:51,27.5,{},18.0,{},27.75,{}
1639977768067,2021-12-20 02:22:48,27.5,{},18.0,{},27.75,{}
1639977584518,2021-12-20 02:19:44,27.5,{},18.0,{},27.75,{}
1639977400791,2021-12-20 02:16:40,27.25,{},18.0,{},27.75,{}
1639977217205,2021-12-20 02:13:37,27.5,{},18.0,{},27.75,{}
1639977033527,2021-12-20 02:10:33,27.5,{},18.25,{},27.75,{}
1639976850006,2021-12-20 02:07:30,27.5,{},18.25,{},27.75,{}
1639976664124,2021-12-20 02:04:24,27.5,{},18.25,{},27.75,{}
1639976480632,2021-12-20 02:01:20,27.5,{},18.25,{},27.75,{}
1639976297102,2021-12-20 01:58:17,27.5,{},18.25,{},27.75,{}
1639976113281,2021-12-20 01:55:13,27.5,{},18.25,{},27.75,{}
1639975929564,2021-12-20 01:52:09,27.5,{},18.25,{},27.75,{}
1639975746111,2021-12-20 01:49:06,27.5,{},18.5,{},27.75,{}
1639975562555,2021-12-20 01:46:02,27.5,{},18.5,{},27.75,{}
1639975378973,2021-12-20 01:42:58,27.25,{},18.5,{},27.75,{}
1639975193336,2021-12-20 01:39:53,27.5,{},18.75,{},27.75,{}
1639975009928,2021-12-20 01:36:49,27.5,{},18.75,{},27.75,{}
1639974826344,2021-12-20 01:33:46,27.5,{},18.5,{},27.75,{}
1639974642668,2021-12-20 01:30:42,27.5,{},18.5,{},28.0,{}
1639974459105,2021-12-20 01:27:39,27.5,{},18.75,{},28.0,{}
1639974275413,2021-12-20 01:24:35,27.5,{},18.5,{},28.0,{}
1639974091849,2021-12-20 01:21:31,27.5,{},18.5,{},27.75,{}
1639973905931,2021-12-20 01:18:25,27.5,{},18.75,{},27.75,{}
1639973722472,2021-12-20 01:15:22,27.5,{},18.75,{},28.0,{}
1639973538861,2021-12-20 01:12:18,27.5,{},18.75,{},27.75,{}
1639973354971,2021-12-20 01:09:14,27.5,{},19.0,{},27.75,{}
1639973171406,2021-12-20 01:06:11,27.5,{},19.0,{},28.0,{}
1639972987616,2021-12-20 01:03:07,27.5,{},19.0,{},28.0,{}
1639972803983,2021-12-20 01:00:03,27.5,{},19.0,{},28.0,{}
1639972617665,2021-12-20 00:56:57,27.5,{},19.0,{},28.0,{}
1639972433916,2021-12-20 00:53:53,27.5,{},19.0,{},28.0,{}
1639972249451,2021-12-20 00:50:49,27.5,{},19.0,{},28.0,{}
1639972064531,2021-12-20 00:47:44,27.5,{},19.25,{},28.0,{}
1639971880676,2021-12-20 00:44:40,27.5,{},19.25,{},28.0,{}
1639971696859,2021-12-20 00:41:36,27.5,{},19.0,{},28.0,{}
1639971513356,2021-12-20 00:38:33,27.5,{},19.25,{},28.0,{}
1639971327458,2021-12-20 00:35:27,27.5,{},19.0,{},28.0,{}
1639971143573,2021-12-20 00:32:23,27.5,{},19.25,{},28.0,{}
1639970958293,2021-12-20 00:29:18,27.5,{},19.25,{},28.0,{}
1639970774048,2021-12-20 00:26:14,27.5,{},19.25,{},28.0,{}
1639970589848,2021-12-20 00:23:09,27.5,{},19.25,{},28.0,{}
1639970406224,2021-12-20 00:20:06,27.5,{},19.25,{},28.0,{}
1639970222501,2021-12-20 00:17:02,27.5,{},19.5,{},28.0,{}
1639970035361,2021-12-20 00:13:55,27.5,{},19.5,{},28.0,{}
1639969851606,2021-12-20 00:10:51,27.5,{},19.5,{},28.0,{}
1639969667439,2021-12-20 00:07:47,27.5,{},19.5,{},28.0,{}
1639969483384,2021-12-20 00:04:43,27.5,{},19.5,{},28.0,{}
1639969298796,2021-12-20 00:01:38,27.5,{},19.5,{},28.0,{}
